mo_distname_parent,adjgnbid,name,MRBTS_Name,LNBTS_Name,mrbts_id,lnbts_id,nrdcdpr_id,carrierfreqnrcell,quantityconfigid,ssbduration,ssboffset,ssbperiodicity,ssbsubcarrierspacing
PLMN-PLMN/MRBTS-524565/LNBTS-524565,11636,MED.Hotel Dann,MED.Tabaco,MED.Tabaco,524565,524565,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524622/LNBTS-524622,12163,MED.Tabaco,MED.Exito Poblado,MED.Exito Poblado,524622,524622,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525603/LNBTS-525603,12163,MED.Tabaco,MED.Santa Fe-2,MED.Santa Fe-2,525603,525603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524558/LNBTS-524558,11649,MED.Colegiatura,MED.Santa Fe,MED.Santa Fe,524558,524558,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524496/LNBTS-524496,11649,MED.Colegiatura,MED.IBM,MED.IBM,524496,524496,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524496/LNBTS-524496,12097,MED.Lleras,MED.IBM,MED.IBM,524496,524496,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-470/LNBTS-470,15360,BOG.Modelia,BOG.Modelia,BOG.Modelia,470,470,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786819/LNBTS-786819,12575,BAR.Romelio,BAR.Romelio,BAR.Romelio,786819,786819,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524491/LNBTS-524491,11643,MED.Ciudad del Rio,MED.H.General,MED.H.General,524491,524491,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-970/LNBTS-970,15418,BOG.San Ignacio,BOG.San Ignacio,BOG.San Ignacio,970,970,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524627/LNBTS-524627,12111,MED.10 con Inferior,MED.Hotel Dann,MED.Hotel Dann,524627,524627,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525438/LNBTS-525438,11632,MED.Esmeraldal Flores:H1,MED.Escobero Bajo,MED.Escobero Bajo,525438,525438,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1064/LNBTS-1064,11762,BOG.AeropuertoPA47,BOG.Villa Gladys,BOG.Villa Gladys,1064,1064,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787635/LNBTS-787635,12506,BAR.Carulla 72,BAR.RB Calle 70 (P1),BAR.RB Calle 70 (P1),787635,787635,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-651/LNBTS-651,11988,BOG.Calle 100-2,BOG.Calle 100-2,BOG.Calle 100-2,651,651,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-5736/LNBTS-5736,11830,BOG.Salitre Plaza,BOG.Plaza Claro-3,BOG.Plaza Claro-3,5736,5736,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525027/LNBTS-525027,11633,MED.Esmeraldal Inter,MED.Envigado San Marcos,MED.Envigado San Marcos,525027,525027,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787372/LNBTS-787372,12426,BAR.Blue Garden (P1),BAR.Hilton Garden (P2),BAR.Hilton Garden (P2),787372,787372,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524472/LNBTS-524472,11607,MED.Balsos con 34,MED.Cristo Rey,MED.Cristo Rey,524472,524472,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1163/LNBTS-1163,16375,BUC.Centro,BUC.Real de Minas,BUC.Real de Minas,1163,1163,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-527287/LNBTS-527287,12152,MED.Monterrey,MED.Exito Poblado,MED.Exito Poblado,527287,527287,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525603/LNBTS-525603,11639,MED.Altos de San Diego-2:H2,MED.Santa Fe-2,MED.Santa Fe-2,525603,525603,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524627/LNBTS-524627,11607,MED.Balsos con 34,MED.Hotel Dann,MED.Hotel Dann,524627,524627,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-14496/LNBTS-14496,12510,BAR.CCM:H1,BAR.Porsche (P1),BAR.Porsche (P1),14496,14496,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524593/LNBTS-524593,12103,MED.Hormiguero-2,MED.Batallon Bombona,MED.Batallon Bombona,524593,524593,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-789658/LNBTS-789658,12576,BAR.Santa Monica,BAR.Santa Monica,BAR.Santa Monica,789658,789658,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524681/LNBTS-524681,11608,MED.Balsos con 34-3,MED.Tesoro,MED.Tesoro,524681,524681,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1804/LNBTS-1804,11579,BOG.Rb Escuela Caballeria:H1,BOG.Rb Escuela Caballeria:H1,BOG.Rb Escuela Caballeria:H1,1804,1804,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524894/LNBTS-524894,12153,MED.Palms Avennue,MED.Ciudad del Rio,MED.Ciudad del Rio,524894,524894,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524894/LNBTS-524894,11643,MED.Ciudad del Rio,MED.Ciudad del Rio,MED.Ciudad del Rio,524894,524894,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786680/LNBTS-786680,12507,BAR.Castellana,BAR.Alto Prado-2,BAR.Alto Prado-2,786680,786680,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-305/LNBTS-305,15724,BOG.La Calleja,BOG.La Calleja,BOG.La Calleja,305,305,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524675/LNBTS-524675,11664,MED.Transversal Inferior,MED.San Lucas,MED.San Lucas,524675,524675,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525860/LNBTS-525860,11656,MED.Manila,MED.Monterrey,MED.Monterrey,525860,525860,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611997/LNBTS-611997,16286,CAL.Vipasa-2,CAL.Vipasa-2,CAL.Vipasa-2,611997,611997,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-14920/LNBTS-14920,15849,BOG.Villa Elisa-2,BOG.Claro Suba,BOG.Claro Suba,14920,14920,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-7758/LNBTS-7758,11824,BOG.Rb Telmex,BOG.Metropolitan,BOG.Metropolitan,7758,7758,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611844/LNBTS-611844,16156,CAL.Club Campestre,CAL.Club Campestre,CAL.Club Campestre,611844,611844,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-791/LNBTS-791,16264,BOG.San Rafael-2,BOG.Jazmin-3,BOG.Jazmin-3,791,791,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-526740/LNBTS-526740,11641,MED.Castropol,MED.Castropol,MED.Castropol,526740,526740,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-654/LNBTS-654,15681,BOG.Calle 45,BOG.Calle 45,BOG.Calle 45,654,654,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-776/LNBTS-776,16224,BOG.Gorgonzola,BOG.Gorgonzola,BOG.Gorgonzola,776,776,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611792/LNBTS-611792,613425,CAL.Juanambu,CAL.Altos de Juanambu,CAL.Altos de Juanambu,611792,611792,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524583/LNBTS-524583,12159,MED.San Diego,MED.Altos de San Diego-2:H2,MED.Altos de San Diego-2:H2,524583,524583,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524501/LNBTS-524501,12102,MED.Glorieta San Diego,MED.La 65:H1,MED.La 65:H1,524501,524501,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1159/LNBTS-1159,16389,BUC.La Fontana,BUC.Porvenir,BUC.Porvenir,1159,1159,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4385/LNBTS-4385,15378,BOG.Parque Simon Bolivar,BOG.Parque Simon Bolivar,BOG.Parque Simon Bolivar,4385,4385,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524595/LNBTS-524595,11656,MED.Manila,MED.Castropol,MED.Castropol,524595,524595,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525273/LNBTS-525273,12157,MED.Punto Clave,MED.CC Punto Clave,MED.CC Punto Clave,525273,525273,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-439/LNBTS-439,15728,BOG.La Merced,BOG.Circunvalar-2,BOG.Circunvalar-2,439,439,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3247/LNBTS-3247,11807,BOG.La Carolina-2,BOG.IND CC Unicentro,BOG.IND CC Unicentro,3247,3247,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3829/LNBTS-3829,16114,BUC.Floridablanca-3,BUC.Floridablanca-3,BUC.Floridablanca-3,3829,3829,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3857/LNBTS-3857,11945,BOG.Chico Reservado,BOG.Calle 95-2:H2,BOG.Calle 95-2:H2,3857,3857,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-844/LNBTS-844,11796,BOG.La Salle,BOG.Lourdes-1,BOG.Lourdes-1,844,844,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524655/LNBTS-524655,11661,MED.Vizcaya-2,MED.Milla de Oro,MED.Milla de Oro,524655,524655,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524601/LNBTS-524601,11651,MED.Milla de Oro,MED.Cl.Medellin,MED.Cl.Medellin,524601,524601,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525558/LNBTS-525558,11633,MED.Esmeraldal Inter,MED.RB Atempi,MED.RB Atempi,525558,525558,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2559/LNBTS-2559,15826,BOG.Soledad,BOG.Teusaquillo Parque P6,BOG.Teusaquillo Parque P6,2559,2559,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525015/LNBTS-525015,12398,MED.Escobero Bajo,MED.Los Salados,MED.Los Salados,525015,525015,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524627/LNBTS-524627,11652,MED.Electronica B,MED.Hotel Dann,MED.Hotel Dann,524627,524627,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525038/LNBTS-525038,12091,MED.Exito Poblado,MED.Palmas Euro,MED.Palmas Euro,525038,525038,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787360/LNBTS-787360,12525,BAR.Exito,BAR.Exito-2 (P1),BAR.Exito-2 (P1),787360,787360,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-8957/LNBTS-8957,11553,BOG.Andino-1,BOG.Atlantis,BOG.Atlantis,8957,8957,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524672/LNBTS-524672,12150,MED.Las Palmas,MED.San Carbon,MED.San Carbon,524672,524672,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525217/LNBTS-525217,11633,MED.Esmeraldal Inter,MED.San Lucas-2,MED.San Lucas-2,525217,525217,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-518/LNBTS-518,11782,BOG.Unicentro-5,BOG.Unicentro-2,BOG.Unicentro-2,518,518,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-465/LNBTS-465,11818,BOG.Emaus-3,BOG.Los Cerros,BOG.Los Cerros,465,465,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-6058/LNBTS-6058,15917,BOG.Temp Mintic,BOG.Plaza Claro-1,BOG.Plaza Claro-1,6058,6058,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-410/LNBTS-410,11766,BOG.Andino-2,BOG.Andino-4,BOG.Andino-4,410,410,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-8444/LNBTS-8444,16305,BUC.Alcaldia,BUC.Campo Hermoso,BUC.Campo Hermoso,8444,8444,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-10697/LNBTS-10697,16308,BUC.Antonia Santos-2,BUC.Rb Girardot,BUC.Rb Girardot,10697,10697,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787476/LNBTS-787476,12557,BAR.Parque Padilla (P2),BAR.Altos de Riomar-2 (P1),BAR.Altos de Riomar-2 (P1),787476,787476,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-368/LNBTS-368,11768,BOG.Av Chile,BOG.Chapinero-3,BOG.Chapinero-3,368,368,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-457/LNBTS-457,11996,BOG.Patria:H2,BOG.Francisco Miranda,BOG.Francisco Miranda,457,457,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524600/LNBTS-524600,12100,MED.Molinos del Viento,MED.Chocho,MED.Chocho,524600,524600,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-471/LNBTS-471,11996,BOG.Patria:H2,BOG.Molinos Norte,BOG.Molinos Norte,471,471,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1111/LNBTS-1111,16243,BUC.Exito,BUC.Bolarqui,BUC.Bolarqui,1111,1111,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525025/LNBTS-525025,11624,MED.Ensenanza,MED.El Portal,MED.El Portal,525025,525025,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-339/LNBTS-339,15836,BOG.Terminal-1,BOG.Terminal-1,BOG.Terminal-1,339,339,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-387/LNBTS-387,15736,BOG.Marly-1,BOG.Marly-1,BOG.Marly-1,387,387,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525153/LNBTS-525153,11616,MED.Cl Manuel Uribe,MED.City Plaza,MED.City Plaza,525153,525153,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1168/LNBTS-1168,16375,BUC.Centro,BUC.Sotomayor,BUC.Sotomayor,1168,1168,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524490/LNBTS-524490,11653,MED.Exito San Antonio,MED.Guayaquil,MED.Guayaquil,524490,524490,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-920/LNBTS-920,15632,BOG.San Marcos,BOG.Pinar,BOG.Pinar,920,920,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1128/LNBTS-1128,16395,BUC.Mutis,BUC.Diamante,BUC.Diamante,1128,1128,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-527287/LNBTS-527287,12118,MED.Cristo Rey,MED.Exito Poblado,MED.Exito Poblado,527287,527287,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524556/LNBTS-524556,12097,MED.Lleras,MED.San Julian,MED.San Julian,524556,524556,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-5775/LNBTS-5775,15395,BOG.Quesada,BOG.Quesada,BOG.Quesada,5775,5775,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786867/LNBTS-786867,12420,BAR.Alto Prado,BAR.Villacountry-2:H2,BAR.Villacountry-2:H2,786867,786867,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1109/LNBTS-1109,16376,BUC.Centro-2,BUC.Antonia Santos-2,BUC.Antonia Santos-2,1109,1109,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1115/LNBTS-1115,16313,BUC.Cabecera-3,BUC.Cabecera-3,BUC.Cabecera-3,1115,1115,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-8557/LNBTS-8557,11964,BOG.Multicentro-3,BOG.Multicentro-3,BOG.Multicentro-3,8557,8557,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-489/LNBTS-489,11775,BOG.Cabrera-3,BOG.Refugio,BOG.Refugio,489,489,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1165/LNBTS-1165,16376,BUC.Centro-2,BUC.San Francisco,BUC.San Francisco,1165,1165,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1177/LNBTS-1177,16376,BUC.Centro-2,BUC.Exito,BUC.Exito,1177,1177,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524567/LNBTS-524567,12103,MED.Hormiguero-2,MED.Tenche,MED.Tenche,524567,524567,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524642/LNBTS-524642,12150,MED.Las Palmas,MED.Las Palmas,MED.Las Palmas,524642,524642,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4208/LNBTS-4208,16392,BUC.Los Pinos,BUC.Rb Neomundo,BUC.Rb Neomundo,4208,4208,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524702/LNBTS-524702,11655,MED.Jardin Botanico,MED.Caribe,MED.Caribe,524702,524702,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1175/LNBTS-1175,16114,BUC.Floridablanca-3,BUC.Zona Refrescante,BUC.Zona Refrescante,1175,1175,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524489/LNBTS-524489,12091,MED.Exito Poblado,MED.Guayabal,MED.Guayabal,524489,524489,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524489/LNBTS-524489,12405,MED.La Mayoria,MED.Guayabal,MED.Guayabal,524489,524489,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524643/LNBTS-524643,11636,MED.Hotel Dann,MED.Lleras,MED.Lleras,524643,524643,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611954/LNBTS-611954,16079,CAL.Rumbodromo,CAL.Rumbodromo,CAL.Rumbodromo,611954,611954,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-527563/LNBTS-527563,11614,MED.Chocho,MED.Chocho,MED.Chocho,527563,527563,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524496/LNBTS-524496,11641,MED.Castropol,MED.IBM,MED.IBM,524496,524496,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-411/LNBTS-411,11894,BOG.Antiguo Country-2,BOG.Antiguo Country-2,BOG.Antiguo Country-2,411,411,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786796/LNBTS-786796,12491,BAR.Buenavista-3,BAR.Patinodromo,BAR.Patinodromo,786796,786796,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786848/LNBTS-786848,12419,BAR.Altamira,BAR.Uniautonoma (P2),BAR.Uniautonoma (P2),786848,786848,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524644/LNBTS-524644,11619,MED.Club Campestre,MED.Loma de los Benedictinos,MED.Loma de los Benedictinos,524644,524644,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-265/LNBTS-265,11828,BOG.Calle 92:H1,BOG.Chico,BOG.Chico,265,265,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-265/LNBTS-265,11945,BOG.Chico Reservado,BOG.Chico,BOG.Chico,265,265,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2496/LNBTS-2496,15402,BOG.Rb Maria del Lago-2,BOG.Rb Maria del lago-2,BOG.Rb Maria del lago-2,2496,2496,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-318/LNBTS-318,11793,BOG.Multicentro-2,BOG.Multicentro-2,BOG.Multicentro-2,318,318,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-613947/LNBTS-613947,16147,CAL.Carrefour Sur,CAL.14 del Lili,CAL.14 del Lili,613947,613947,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-527544/LNBTS-527544,11659,MED.Vizcaya-1,MED.Tesoro,MED.Tesoro,527544,527544,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524635/LNBTS-524635,11650,MED.Los Sauces,MED.La Casona,MED.La Casona,524635,524635,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524687/LNBTS-524687,11644,MED.La Magnolia,MED.Universidad Envigado,MED.Universidad Envigado,524687,524687,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-336/LNBTS-336,15817,BOG.Santa Ines-1,BOG.Santa Ines-1,BOG.Santa Ines-1,336,336,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3261/LNBTS-3261,11980,BOG.Corferias-5,BOG.Corferias-5,BOG.Corferias-5,3261,3261,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-330/LNBTS-330,11572,BOG.Quinta Camacho-3,BOG.Rosales-2,BOG.Rosales-2,330,330,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786838/LNBTS-786838,12580,BAR.Springfield:H3,BAR.Springfield:H3,BAR.Springfield:H3,786838,786838,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4114/LNBTS-4114,11785,BOG.Cargo Master,BOG.IND DHL,BOG.IND DHL,4114,4114,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524748/LNBTS-524748,11607,MED.Balsos con 34,MED.CC Santafe:H2,MED.CC Santafe:H2,524748,524748,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524567/LNBTS-524567,12165,MED.Tenche-3,MED.Tenche,MED.Tenche,524567,524567,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-620/LNBTS-620,15199,BOG.Bonanza,BOG.Bonanza,BOG.Bonanza,620,620,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-424/LNBTS-424,15222,BOG.Carrera 5,BOG.Carrera 5,BOG.Carrera 5,424,424,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524894/LNBTS-524894,12147,MED.Industriales,MED.Ciudad del Rio,MED.Ciudad del Rio,524894,524894,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524596/LNBTS-524596,11624,MED.Ensenanza,MED.CC Santafe,MED.CC Santafe,524596,524596,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1142/LNBTS-1142,16123,BUC.Sotomayor,BUC.La Concordia,BUC.La Concordia,1142,1142,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524615/LNBTS-524615,11625,MED.Envigado,MED.Envigado,MED.Envigado,524615,524615,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524479/LNBTS-524479,12151,MED.Los Huesos,MED.Estacion San Antonio,MED.Estacion San Antonio,524479,524479,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2759/LNBTS-2759,15743,BOG.Modelia-2,BOG.Modelia-2,BOG.Modelia-2,2759,2759,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-5868/LNBTS-5868,16311,BUC.Cabecera,BUC.Cabecera,BUC.Cabecera,5868,5868,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524580/LNBTS-524580,12118,MED.Cristo Rey,MED.Aguacatala,MED.Aguacatala,524580,524580,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1170/LNBTS-1170,16442,BUC.San Pio-2,BUC.Unab,BUC.Unab,1170,1170,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-613863/LNBTS-613863,16061,CAL.Imbanaco,CAL.Imbanaco,CAL.Imbanaco,613863,613863,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1111/LNBTS-1111,16381,BUC.Cra 36,BUC.Bolarqui,BUC.Bolarqui,1111,1111,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525644/LNBTS-525644,12112,MED.Alpujarra,MED.Plaza Mayor Cubo-1,MED.Plaza Mayor Cubo-1,525644,525644,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-3266/LNBTS-3266,11966,BOG.Rb Colegio SantoDomingo:P2,BOG.Granada-2:H2,BOG.Granada-2:H2,3266,3266,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-525054/LNBTS-525054,11629,MED.Envigado Pio XII,MED.Cl Manuel Uribe,MED.Cl Manuel Uribe,525054,525054,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1166/LNBTS-1166,16112,BUC.CC Cabecera,BUC.San Pio,BUC.San Pio,1166,1166,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-786796/LNBTS-786796,12574,BAR.Riomar-2 H3,BAR.Patinodromo,BAR.Patinodromo,786796,786796,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-527287/LNBTS-527287,11661,MED.Vizcaya-2,MED.Exito Poblado,MED.Exito Poblado,527287,527287,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-611812/LNBTS-611812,16044,CAL.Cam,CAL.Cam,CAL.Cam,611812,611812,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524491/LNBTS-524491,12146,MED.IND CC Premium:H2,MED.H.General,MED.H.General,524491,524491,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-4570/LNBTS-4570,15184,BOG.Alamos-1,BOG.Tierragrata,BOG.Tierragrata,4570,4570,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-12242/LNBTS-12242,16448,BUC.Zona Refrescante,BUC.Sede CC La Florida,BUC.Sede CC La Florida,12242,12242,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787424/LNBTS-787424,16324,CAR.Av Venezuela:P2,CAR.Hospital Naval Reub,CAR.Hospital Naval Reub,787424,787424,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524472/LNBTS-524472,11659,MED.Vizcaya-1,MED.Cristo Rey,MED.Cristo Rey,524472,524472,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-872/LNBTS-872,11784,BOG.Capitolio,BOG.Modelo Sur-2,BOG.Modelo Sur-2,872,872,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524681/LNBTS-524681,11659,MED.Vizcaya-1,MED.Tesoro,MED.Tesoro,524681,524681,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-1159/LNBTS-1159,16110,BUC.Balcones de Provenza,BUC.Porvenir,BUC.Porvenir,1159,1159,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-311/LNBTS-311,15354,BOG.Malibu,BOG.Malibu,BOG.Malibu,311,311,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524595/LNBTS-524595,11641,MED.Castropol,MED.Castropol,MED.Castropol,524595,524595,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524615/LNBTS-524615,11633,MED.Esmeraldal Inter,MED.Envigado,MED.Envigado,524615,524615,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-2726/LNBTS-2726,15827,BOG.Spring,BOG.Autonal-2,BOG.Autonal-2,2726,2726,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524649/LNBTS-524649,12091,MED.Exito Poblado,MED.Manila,MED.Manila,524649,524649,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524604/LNBTS-524604,12111,MED.10 con Inferior,MED.Cola del Zorro,MED.Cola del Zorro,524604,524604,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-524679/LNBTS-524679,11659,MED.Vizcaya-1,MED.Santillana,MED.Santillana,524679,524679,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-787131/LNBTS-787131,12566,BAR.Prado-3:H4,BAR.Prado-3:H4,BAR.Prado-3:H4,787131,787131,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-789098/LNBTS-789098,12524,BAR.Ernesto Cortissoz P1,BAR.Ernesto Cortissoz P1,BAR.Ernesto Cortissoz P1,789098,789098,0,622656,0,1,0,2,30
PLMN-PLMN/MRBTS-7431/LNBTS-7431,16308,BUC.Antonia Santos-2,BUC.Antonia Santos-2,BUC.Antonia Santos-2,7431,7431,0,622656,0,1,0,2,30
